q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,BM25,256,1,357,0.3333333333333333,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,BM25,512,1,357,0.3333333333333333,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,BM25,1024,1,357,0.3333333333333333,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,Dense,256,1,137,0.19540229885057472,0.0,0.0,0.0,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,Dense,512,3,403,0.42528735632183906,0.0,0.0,0.0,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,Dense,1024,7,959,0.6609195402298851,0.0,0.0,0.0,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,BM25,256,1,193,0.3793103448275862,0.0,0.0,0.0,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,BM25,512,3,472,0.5632183908045977,0.0,0.0,0.0,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-128,BM25,1024,7,1008,0.8160919540229885,1.0,0.16666666666666666,0.3562071871080222,0.4562967875523283,0.7718185861905416,0.6307562113744417,0.38643735892837866,0.10426789124806722
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,Dense,256,1,269,0.3390804597701149,0.0,0.0,0.0,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,Dense,512,2,466,0.41954022988505746,0.0,0.0,0.0,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,Dense,1024,4,1005,0.7586206896551724,1.0,0.3333333333333333,0.5,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
